"gene_short_name" "term" "q_value" "estimate"
"107" "Klhl29" "genotypeWT:cluster5" 4.04666111600701e-35 -0.387188639431024
"108" "Myt1l" "genotypeWT:cluster2" 1.74785151509591e-12 -0.131986597199219
"109" "Myt1l" "genotypeWT:cluster4" 0.000500783002917887 -0.106382456660286
"110" "Nin" "genotypeWT:cluster2" 1.16101922856844e-07 -0.264314829764612
"111" "Rtn1" "genotypeWT:cluster2" 2.58046674569809e-08 -0.123742162042043
"112" "Rtn1" "genotypeWT:cluster3" 1.77489643620601e-56 -0.384450800724064
"113" "Rtn1" "genotypeWT:cluster5" 8.14494683157068e-05 -0.113202929299858
"114" "Cap2" "genotypeWT:cluster3" 9.52368921037113e-08 -1.43223988042849
"115" "Mapk8" "genotypeWT:cluster2" 0.0325079312968864 -0.379281472284485
"116" "Cacna2d3" "genotypeWT:cluster2" 3.07580754240197e-17 -0.86779500749353
"117" "Tsc22d1" "genotypeWT:cluster3" 0.0118826024764485 -0.123916451519472
"118" "Enox1" "genotypeWT:cluster2" 6.3213576202349e-06 -0.18246105202962
"119" "Enox1" "genotypeWT:cluster4" 0.0435027813099781 -0.17782087900398
"120" "Enox1" "genotypeWT:cluster5" 1.84484377594803e-07 -0.238000165174391
"121" "Diaph3" "genotypeWT:cluster3" 4.3234933511827e-09 1.443220487621
"122" "Xpo7" "genotypeWT:cluster3" 0.000148155283239312 0.365021250185127
"123" "Itm2b" "genotypeWT:cluster3" 5.36511902726754e-16 -0.577989366880023
"124" "Itm2b" "genotypeWT:cluster7" 7.32368410175125e-08 -0.447471048954516
"125" "Gpc5" "genotypeWT:cluster3" 8.63011151182323e-15 -2.12552882126454
"126" "Dad1" "genotypeWT:cluster3" 9.26999484627181e-06 -0.61097390597749
"127" "Angpt1" "genotypeWT:cluster6" 0.000355766855833915 1.41902261254088
"128" "Fam135b" "genotypeWT:cluster2" 9.24822991697017e-13 -1.68117139139781
"129" "Fam135b" "genotypeWT:cluster5" 1.34529492269095e-06 -1.26893513266303
"130" "Khdrbs3" "genotypeWT:cluster4" 0.00229001558006776 0.260407294747077
"131" "Khdrbs3" "genotypeWT:cluster6" 1.35711288240622e-05 0.401785636109359
"132" "Wnt7b" "genotypeWT:cluster3" 0.0200115918639392 -0.905270287032396
"133" "Shisa9" "genotypeWT:cluster2" 5.7804887940457e-08 -1.509962255767
"134" "Shisa9" "genotypeWT:cluster6" 2.21378694312576e-09 -1.03840826308482
"135" "Alcam" "genotypeWT:cluster3" 0.000208614411204574 -0.242721830480555
"136" "Alcam" "genotypeWT:cluster5" 6.53445333331511e-12 -0.364261057561732
"137" "Dlg1" "genotypeWT:cluster7" 1.86260775690652e-07 -0.429182931242725
"138" "Robo1" "genotypeWT:cluster4" 3.64017898687205e-11 -0.38271064287573
"139" "Robo1" "genotypeWT:cluster5" 1.01155961233976e-11 -0.264036047539326
"140" "Robo1" "genotypeWT:cluster6" 0.0106645803709663 0.34323193160531
"141" "Hsp90ab1" "genotypeWT:cluster3" 1.74023489477572e-05 -0.128988613594928
"142" "Hsp90ab1" "genotypeWT:cluster6" 0.000496472348909993 -0.134213493131612
"143" "Galnt14" "genotypeWT:cluster6" 0.0282624651484679 1.26111951126736
"144" "Atp6v0c" "genotypeWT:cluster3" 0.000224411784934923 -0.229569009810885
"145" "Tmem178" "genotypeWT:cluster3" 0.000690910151720978 -0.50026475180817
"146" "Tmem178" "genotypeWT:cluster4" 0.00694970416579512 -0.338368750043324
"147" "Sap130" "genotypeWT:cluster2" 0.0431699697269284 -0.705487474764786
"148" "Celf4" "genotypeWT:cluster2" 7.81318099690995e-05 -0.209513567191744
"149" "Celf4" "genotypeWT:cluster5" 4.55341008996237e-21 -0.322297412212144
"150" "Cdh2" "genotypeWT:cluster3" 1.94755924064205e-09 0.110587221824056
"151" "Cdh2" "genotypeWT:cluster5" 6.59459971369679e-05 0.116347441886037
"152" "Cdh2" "genotypeWT:cluster6" 1.90582501669222e-11 0.167339781544007
"153" "Zfp521" "genotypeWT:cluster2" 1.38708837590648e-23 0.863089961834661
"154" "Zfp521" "genotypeWT:cluster3" 3.6565341773211e-05 -0.306266078118724
"155" "Zfp521" "genotypeWT:cluster5" 0.000836421058316077 0.402639392071274
"156" "Zfp521" "genotypeWT:cluster7" 0.00186621226648995 0.347206779656392
"157" "Ndfip1" "genotypeWT:cluster3" 1.35993921862848e-05 -0.284344462775256
"158" "Ppp2r2b" "genotypeWT:cluster2" 4.13068255315866e-26 0.149825156509761
"159" "Ppp2r2b" "genotypeWT:cluster3" 1.22675116331886e-29 -0.313527419827576
"160" "Ppp2r2b" "genotypeWT:cluster4" 2.94629482859283e-21 -0.157791392289871
"161" "Ppp2r2b" "genotypeWT:cluster5" 7.00467491440105e-11 0.155034138773242
"162" "Ppp2r2b" "genotypeWT:cluster6" 2.72519024802306e-32 -0.238752120296615
"163" "Setbp1" "genotypeWT:cluster2" 3.45426224007229e-20 -0.133459705776057
"164" "Setbp1" "genotypeWT:cluster4" 7.63809339400492e-74 -0.256212087662202
"165" "Setbp1" "genotypeWT:cluster6" 4.47699063623913e-46 -0.199571466414178
"166" "Setbp1" "genotypeWT:cluster7" 3.1775249336039e-13 -0.179422787724191
"167" "Fbn2" "genotypeWT:cluster2" 1.68074939142467e-14 -0.52130864005468
"168" "Rps14" "genotypeWT:cluster3" 2.16757326456819e-07 -0.106677620542181
"169" "Rps14" "genotypeWT:cluster6" 0.000154485869641984 -0.10220478948413
"170" "Fth1" "genotypeWT:cluster3" 1.08482561222744e-09 -0.245056234864606
"171" "Fth1" "genotypeWT:cluster6" 0.000349619836476648 -0.217736123727679
"172" "Smarca2" "genotypeWT:cluster2" 1.41520074035007e-07 -0.431057011253652
"173" "Smarca2" "genotypeWT:cluster5" 0.000465066812107506 -0.401120519649546
"174" "Slit1" "genotypeWT:cluster5" 0.0158330313278042 -0.935413251054324
"175" "Smarcc2" "genotypeWT:cluster2" 0.00624781924174031 -0.326848198151603
"176" "Fgf14" "genotypeWT:cluster3" 1.35061815263713e-08 -0.217220696531186
"177" "Fgf14" "genotypeWT:cluster7" 0.0278153646158275 0.0992403650195667
"178" "Farp1" "genotypeWT:cluster2" 8.91741277956106e-08 -0.27051266437236
"179" "Farp1" "genotypeWT:cluster3" 7.11165974576251e-13 0.270448490893318
"180" "Farp1" "genotypeWT:cluster6" 3.86272667192427e-08 0.28316101003564
"181" "Tnrc6c" "genotypeWT:cluster2" 2.22652478233577e-12 -0.261419288221054
"182" "Tnrc6c" "genotypeWT:cluster4" 0.000342840970680347 -0.219895611472933
"183" "Tnrc6c" "genotypeWT:cluster5" 0.000653835764586325 -0.197248592001176
"184" "Nrp1" "genotypeWT:cluster3" 4.7039119757118e-16 1.11244136483045
"185" "Nrp1" "genotypeWT:cluster4" 3.01765496134843e-17 0.611043760845223
"186" "Nrp1" "genotypeWT:cluster5" 8.06560829807773e-14 0.586418720523803
"187" "Nrp1" "genotypeWT:cluster6" 1.9169465396582e-36 1.12968045292824
"188" "Pard3" "genotypeWT:cluster3" 4.40466641965879e-16 0.541700450541372
"189" "Pard3" "genotypeWT:cluster4" 8.51618759745505e-08 0.476390870273028
"190" "Pard3" "genotypeWT:cluster5" 8.45383449867633e-08 0.692568494885754
"191" "Pard3" "genotypeWT:cluster6" 6.42821661804335e-19 0.594157661402555
"192" "Gria4" "genotypeWT:cluster2" 1.10874015639359e-17 -0.629576959909931
"193" "Gria4" "genotypeWT:cluster3" 1.28100858103709e-10 0.480601430514052
"194" "Eef1b2" "genotypeWT:cluster3" 0.00235206656594984 -0.223111809338038
"195" "Khdrbs2" "genotypeWT:cluster4" 5.38871373000284e-08 0.328563906275773
"196" "Khdrbs2" "genotypeWT:cluster5" 1.36437431059345e-10 0.196722519570466
"197" "Khdrbs2" "genotypeWT:cluster6" 2.50018030450236e-09 0.504331358312506
"198" "Aff3" "genotypeWT:cluster2" 7.48682979911938e-14 -0.13482596087282
"199" "Aff3" "genotypeWT:cluster4" 3.67724175833124e-08 -0.12454504202855
"200" "Aff3" "genotypeWT:cluster5" 0.000680338386665543 -0.107580430650196
"201" "Epha4" "genotypeWT:cluster2" 1.19156835178519e-08 -0.340280698772574
"202" "Epha4" "genotypeWT:cluster3" 0.0051139104216607 -0.191533960386979
"203" "Epha4" "genotypeWT:cluster4" 6.02799507046665e-14 -0.356718654009285
"204" "Epha4" "genotypeWT:cluster6" 0.00144212369288196 -0.207844642435207
"205" "Epha4" "genotypeWT:cluster7" 1.3636653154437e-16 -0.419916671117637
"206" "Dbi" "genotypeWT:cluster3" 6.35959549588461e-07 -0.275956738706811
"207" "Dbi" "genotypeWT:cluster6" 0.000249643852419778 -0.274769342265169
"208" "Xpr1" "genotypeWT:cluster2" 1.92578965528781e-18 0.433829950171013
"209" "Cnih3" "genotypeWT:cluster2" 1.19800126690559e-11 0.632124078622788
"210" "Plxna2" "genotypeWT:cluster2" 3.92019037518369e-08 0.149991004840069
"211" "Plxna2" "genotypeWT:cluster6" 0.00623474012464789 0.143007989049396
"212" "Vim" "genotypeWT:cluster3" 8.57347709199746e-08 -0.491247003544491
"213" "Mllt10" "genotypeWT:cluster2" 5.17647472984193e-05 -0.161900999518449
"214" "Nebl" "genotypeWT:cluster5" 1.45839917637091e-21 -1.92427441669116
"215" "Nebl" "genotypeWT:cluster8" 0.0173174199970463 -1.63081516531427
"216" "Zeb2" "genotypeWT:cluster2" 0.00106073175756976 -0.0917194850755697
"217" "Nckap1" "genotypeWT:cluster4" 0.00128638306679778 0.372305169480444
"218" "Cers6" "genotypeWT:cluster3" 1.01782334774314e-11 0.516420291600907
"219" "Itga6" "genotypeWT:cluster3" 0.0453815338460193 -1.28339020399063
"220" "Meis2" "genotypeWT:cluster3" 2.29066560714965e-17 0.190176906024021
"221" "Snap25" "genotypeWT:cluster2" 1.9599057931812e-22 0.360303099063985
"222" "Ptpra" "genotypeWT:cluster2" 0.00931689650771423 -0.424058520866095
"223" "Ptpra" "genotypeWT:cluster3" 0.0230291978397531 -0.36775603999267
"224" "Ptpra" "genotypeWT:cluster4" 0.0025641015695312 -0.486339969520978
"225" "Ptpra" "genotypeWT:cluster6" 0.0250430721014907 -0.462650180367402
"226" "Slc20a1" "genotypeWT:cluster2" 0.0493128954135373 -1.48475775131113
"227" "Cst3" "genotypeWT:cluster3" 5.51993264810148e-09 -0.524408676981373
"228" "Dok5" "genotypeWT:cluster3" 4.13741692849745e-09 0.931799278860608
"229" "Dok5" "genotypeWT:cluster5" 0.0136947397380903 0.966860437470586
"230" "Trpc3" "genotypeWT:cluster2" 0.0472203214396998 -3.0228239450641
"231" "Ppm1l" "genotypeWT:cluster2" 9.47181570518841e-08 0.185561142654251
"232" "Nbea" "genotypeWT:cluster2" 7.18363149924849e-08 -0.0865215745220854
"233" "Nbea" "genotypeWT:cluster4" 0.00396689418200277 -0.0872998255929333
"234" "Nbea" "genotypeWT:cluster5" 7.45240119342328e-20 -0.143830269774404
"235" "Ppfia2" "genotypeWT:cluster2" 7.6579178304106e-15 -0.207557812458068
"236" "Ppfia2" "genotypeWT:cluster4" 5.67326858638927e-13 -0.236927838009073
"237" "Ndst3" "genotypeWT:cluster6" 0.014506604428769 1.05704905297082
"238" "Kcnq5" "genotypeWT:cluster2" 5.20310275896089e-40 0.423267889919446
"239" "Kcnq5" "genotypeWT:cluster3" 1.67501038763301e-10 0.589788852783258
"240" "Kcnq5" "genotypeWT:cluster4" 3.3442310908368e-36 1.03989447120524
"241" "Kcnq5" "genotypeWT:cluster6" 2.15120845040487e-13 1.02890186843382
"242" "Kcnq5" "genotypeWT:cluster7" 1.11113661152958e-17 1.03857366994746
"243" "Dclk2" "genotypeWT:cluster4" 0.0130068176187772 -0.228785381758665
"244" "Cnn3" "genotypeWT:cluster3" 0.0149006323400088 -1.36862515339719
"245" "Tspan5" "genotypeWT:cluster3" 1.90416080086254e-28 0.42667825336267
"246" "Tspan5" "genotypeWT:cluster6" 2.41094125340851e-26 0.355606579482367
"247" "Tspan5" "genotypeWT:cluster7" 0.000150933787092809 0.325037762697256
"248" "Mmp16" "genotypeWT:cluster2" 3.18768595977541e-10 0.216606605224139
"249" "Mmp16" "genotypeWT:cluster3" 3.94533686924828e-12 0.292600432434362
"250" "Mmp16" "genotypeWT:cluster4" 3.52795346107486e-29 0.377625032903113
"251" "Mmp16" "genotypeWT:cluster5" 6.64207732193008e-05 0.210034281608523
"252" "Mmp16" "genotypeWT:cluster6" 6.85638642550805e-09 0.301981194339792
"253" "Bmpr1b" "genotypeWT:cluster2" 2.02679603661027e-23 -0.895323369446936
"254" "Bmpr1b" "genotypeWT:cluster3" 1.32544234811101e-17 -0.831303379618149
"255" "Bmpr1b" "genotypeWT:cluster4" 2.46197234211648e-05 -0.795017889555602
"256" "Bmpr1b" "genotypeWT:cluster5" 2.00613695455634e-05 -1.05624725966782
"257" "Bmpr1b" "genotypeWT:cluster7" 0.000181787883334384 -1.2279010526851
"258" "Epha7" "genotypeWT:cluster3" 2.01867520310409e-16 0.596509960201624
"259" "Epha7" "genotypeWT:cluster4" 4.43817598856783e-10 0.408709021314231
"260" "Epha7" "genotypeWT:cluster6" 2.0361859555927e-15 0.512446664060058
"261" "Tmeff1" "genotypeWT:cluster3" 4.28021937908505e-06 0.349168909436184
"262" "Zfp618" "genotypeWT:cluster5" 0.00110100225907557 -0.761871080358796
"263" "Zfp462" "genotypeWT:cluster2" 2.63793310458366e-05 -0.136874836940458
"264" "Zfp462" "genotypeWT:cluster3" 1.76091656566242e-06 0.176761313152108
"265" "Zfp462" "genotypeWT:cluster5" 0.000271055692187825 0.16310226801894
"266" "Pde4b" "genotypeWT:cluster2" 1.17662322052336e-14 0.360394835683704
"267" "Pde4b" "genotypeWT:cluster4" 5.33250793384336e-13 1.15357240642757
"268" "Pde4b" "genotypeWT:cluster7" 0.000220522846484551 0.57907458287594
"269" "Cachd1" "genotypeWT:cluster5" 0.00546125687043564 0.44123524649129
"270" "Pum1" "genotypeWT:cluster3" 0.000527009903307236 0.115550038067124
"271" "Tmem59" "genotypeWT:cluster3" 1.81055986341035e-08 -0.641061388798816
"272" "Ssbp3" "genotypeWT:cluster2" 0.00302720049288315 -0.13255688281768
"273" "Ssbp3" "genotypeWT:cluster4" 3.03636704029575e-09 -0.277248602858421
"274" "Ssbp3" "genotypeWT:cluster6" 0.0011915628510043 -0.200782431667186
"275" "Prdx1" "genotypeWT:cluster3" 0.000522904781803461 -0.764362404270744
"276" "Stmn1" "genotypeWT:cluster3" 0.000332609094764954 -0.0788445120556259
"277" "Stmn1" "genotypeWT:cluster6" 0.000799547220404215 -0.0870106467850088
"278" "Cdk14" "genotypeWT:cluster2" 1.14865813099669e-21 -0.762649512459482
"279" "Cdk14" "genotypeWT:cluster3" 0.000359842041833557 0.243186139581555
"280" "Cdk14" "genotypeWT:cluster5" 0.0255250715880813 -0.366588222497071
"281" "Draxin" "genotypeWT:cluster3" 3.3205851155629e-13 -1.11464787787907
"282" "Draxin" "genotypeWT:cluster5" 0.000714204209047713 -0.786371548195553
"283" "Draxin" "genotypeWT:cluster6" 1.21205613995339e-09 -1.02266916291923
"284" "Draxin" "genotypeWT:cluster7" 6.52099714699212e-09 -1.050675339203
"285" "Gabrb1" "genotypeWT:cluster3" 8.13707507072776e-05 0.314075652348761
"286" "Gabrb1" "genotypeWT:cluster7" 0.0033597025715873 0.479982418511042
"287" "Rasgef1b" "genotypeWT:cluster2" 1.03525323600682e-26 0.517405734459187
"288" "Tmem132b" "genotypeWT:cluster3" 5.43413573368866e-23 1.30124422239771
"289" "Tmem132b" "genotypeWT:cluster6" 3.17821983208457e-12 1.13674303762709
"290" "Foxp2" "genotypeWT:cluster2" 0.000336967132524938 0.473892282069492
"291" "Foxp2" "genotypeWT:cluster3" 1.59611677399407e-47 0.562924986556129
"292" "Foxp2" "genotypeWT:cluster4" 1.85032155150697e-41 0.486421563852478
"293" "Foxp2" "genotypeWT:cluster5" 1.9736828946819e-06 0.718141873168877
"294" "Foxp2" "genotypeWT:cluster6" 2.37871848816998e-07 0.246302705895043
"295" "Ndufa4" "genotypeWT:cluster3" 2.80553002468983e-05 -0.273233157377929
"296" "Ndufa4" "genotypeWT:cluster6" 0.000128774039154876 -0.302796583494305
"297" "Herc3" "genotypeWT:cluster2" 0.00520835960178178 -0.468401522554228
"298" "Herc3" "genotypeWT:cluster4" 7.58295447337602e-08 -1.03110588568891
"299" "Herc3" "genotypeWT:cluster6" 0.0112365558913496 -1.14497322211474
"300" "Igf2bp3" "genotypeWT:cluster3" 0.0245043598811145 0.22369376227006
"301" "Prickle2" "genotypeWT:cluster7" 2.62886535665251e-07 0.543536010564048
"302" "Frmd4b" "genotypeWT:cluster2" 1.90185364959019e-40 -0.282536743690267
"303" "Frmd4b" "genotypeWT:cluster4" 1.54563989267096e-39 -0.310194042946965
"304" "Frmd4b" "genotypeWT:cluster5" 1.07781646233733e-05 -0.13589978736768
"305" "Frmd4b" "genotypeWT:cluster7" 7.95455468752414e-07 -0.177095811901158
"306" "Cntn3" "genotypeWT:cluster5" 0.0136389081652872 -1.11982758522252
"307" "Itpr1" "genotypeWT:cluster2" 6.99895789867838e-05 -0.285704177664569
"308" "Grin2a" "genotypeWT:cluster2" 0.00496241941590932 -1.06572607736581
"309" "Nav3" "genotypeWT:cluster2" 1.63272377095557e-11 -0.0847874494267158
"310" "Nav3" "genotypeWT:cluster4" 5.74511351763844e-23 -0.176801417935753
"311" "Apba2" "genotypeWT:cluster2" 0.000735459570945563 0.164891835157089
"312" "Chrna7" "genotypeWT:cluster2" 1.82895337935858e-28 0.770808054713777
"313" "Chrna7" "genotypeWT:cluster4" 2.4513802370807e-06 0.685318402219526
"314" "Chrna7" "genotypeWT:cluster5" 3.49937879677065e-35 1.14003049451732
"315" "Ndufc2" "genotypeWT:cluster3" 1.87367219011871e-10 -0.437994644959463
"316" "Ndufc2" "genotypeWT:cluster6" 0.0459750247411679 -0.318456876999058
"317" "Fchsd2" "genotypeWT:cluster3" 0.00385026320868625 -0.234527944864125
"318" "Rps3" "genotypeWT:cluster6" 0.0165778847950569 -0.234858931561869
"319" "Mical2" "genotypeWT:cluster2" 0.00119895182055039 -1.05280113960556
"320" "Cask" "genotypeWT:cluster3" 0.0329569609131917 -0.202334684582275
"321" "Gpc4" "genotypeWT:cluster3" 0.0132431041670967 -0.23233456353576
"322" "Fgf13" "genotypeWT:cluster6" 0.000239482083256694 0.286854701826629
"323" "Aff2" "genotypeWT:cluster2" 4.71911815674714e-09 -0.397415485909319
"324" "Pak3" "genotypeWT:cluster3" 0.0161001190387349 0.343310998509113
