"","gene_short_name","term","q_value","estimate","std_err","p_value"
"106","Pde7b","genotypeP2KO",1.9338021309779e-24,-0.63369847566331,0.0571239226643458,1.42990397144181e-28
"107","Nuak1","genotypeP2KO",3.15030323336479e-15,0.14578695716917,0.0162042593327633,2.38190173398215e-19
"108","Egfr","genotypeP2KO",7.75499598200191e-12,-1.07934077982636,0.133375195728764,5.94115987282763e-16
"109","Csrp2","genotypeP2KO",3.55236869641087e-33,0.139086274967147,0.0108899009517001,2.59581198130133e-37
"110","Nsg2","genotypeP2KO",1.27546133048265e-37,-0.113158398391228,0.00835264842143605,9.28688896521514e-42
"111","Xpo1","genotypeP2KO",5.53505976918096e-15,0.119294737505582,0.0133520615324221,4.18846747573285e-19
"112","Igfbp3","genotypeP2KO",5.36408838323969e-13,-0.270550103820767,0.032160307157125,4.08941707954539e-17
"113","Adcy1","genotypeP2KO",1.18187325785271e-34,-0.306092720999453,0.0234824153036405,8.62429405905367e-39
"114","Gabra1","genotypeP2KO",9.26900558772136e-32,-0.743955518476511,0.0594456241361384,6.78650284647925e-36
"115","Laptm4a","genotypeP2KO",3.18835563762038e-49,-0.165329388725922,0.010741627555926,2.30322591751815e-53
"116","Lratd1","genotypeP2KO",4.49978732775999e-126,-0.715861486794658,0.0294191209082297,3.19996254285307e-130
"117","Myt1l","genotypeP2KO",3.23536266247938e-15,-0.0637767689497161,0.00709112085413503,2.44639898864225e-19
"118","Ddx5","genotypeP2KO",1.17976377387055e-42,0.114109608013827,0.00793733867474572,8.55149154733652e-47
"119","Cygb","genotypeP2KO",3.73553362067853e-12,0.428621053393684,0.0523906580826706,2.85766035853621e-16
"120","Nme1","genotypeP2KO",1.31494969407673e-45,0.345510551917597,0.0232805809048911,9.51758608914834e-50
"121","Ntn1","genotypeP2KO",1.41834166422275e-16,-0.67034648005584,0.071831607458896,1.06730503741647e-20
"122","Usp43","genotypeP2KO",1.04270039072286e-16,-0.67968837047439,0.0725786328844458,7.84103166433193e-21
"123","Fkbp3","genotypeP2KO",2.17415232196295e-14,0.202722120373408,0.0230849230703739,1.64883385557633e-18
"124","Foxg1","genotypeP2KO",4.47456131864185e-33,0.22257213332092,0.017451152549918,3.27040002824284e-37
"125","Erh","genotypeP2KO",6.51105273953722e-13,0.163101027928582,0.0194405225692566,4.96496319928109e-17
"126","Pfkp","genotypeP2KO",1.7116057145872e-17,-0.298527568293629,0.031245429331198,1.28441071183191e-21
"127","Atp5mpl","genotypeP2KO",3.42503691702624e-14,0.129790225609594,0.0148668371913871,2.59945121207213e-18
"128","Dek","genotypeP2KO",7.21583085451627e-12,0.172196319072467,0.0212553130970544,5.52640794555891e-16
"129","Id4","genotypeP2KO",2.5426483126588e-21,0.212377909148538,0.0203620481778832,1.88988279519756e-25
"130","Shc3","genotypeP2KO",1.34785543130645e-15,-0.214303247710852,0.023576072290387,1.01771023203447e-19
"131","Sema4d","genotypeP2KO",4.02161081179488e-23,0.159427297008265,0.014737193256534,2.97808857508507e-27
"132","Gadd45g","genotypeP2KO",7.27108767386467e-18,0.239666012517895,0.0248545563251518,5.45181650585939e-22
"133","Ror2","genotypeP2KO",2.7234246275633e-46,0.439535541063816,0.0294067099889566,1.97006989841095e-50
"134","Ptch1","genotypeP2KO",3.43138048775094e-27,-0.400269746253777,0.0343645711320529,2.52511626149896e-31
"135","Adcy2","genotypeP2KO",1.09184886455765e-27,-0.444283479793462,0.0378268577621131,8.03066243422806e-32
"136","Plk2","genotypeP2KO",4.33922668330143e-25,-0.323913355621646,0.0288522651491367,3.20427313786843e-29
"137","Parp8","genotypeP2KO",4.01555520693963e-15,-0.167524009486899,0.0186759316816918,3.03771480969788e-19
"138","Atxn7","genotypeP2KO",1.69920688154604e-11,0.136970550466936,0.01712952842984,1.30377263987266e-15
"139","Fezf2","genotypeP2KO",9.95771779099876e-54,0.274340588924751,0.0170915682891283,7.18087386673308e-58
"140","Samd4","genotypeP2KO",3.19554145183638e-17,0.296883560000048,0.031286238166378,2.39923526678908e-21
"141","Spata13","genotypeP2KO",8.94436596065028e-24,0.253190621483741,0.023111294619982,6.61859254154971e-28
"142","Cacna2d3","genotypeP2KO",7.21113187324649e-18,0.196704841072462,0.0203974532511832,5.40645664510908e-22
"143","Esd","genotypeP2KO",7.6706408702727e-239,-0.664372440908615,0.0198750993351222,5.42938906446256e-243
"144","Slc25a30","genotypeP2KO",6.80726106677306e-33,0.379540606441287,0.0298353389731347,4.97606803126686e-37
"145","Tsc22d1","genotypeP2KO",4.47954464184188e-186,-0.192606361931658,0.00652603349169263,3.17383069423401e-190
"146","Akap11","genotypeP2KO",3.87143979201711e-24,-0.2041935875975,0.0185108783448881,2.86370278276286e-28
"147","Naa16","genotypeP2KO",3.73067012239393e-42,0.250393693753907,0.01751479898731,2.70495223491439e-46
"148","Ptk2b","genotypeP2KO",9.61237410470163e-18,-1.08792631507773,0.113160682305116,7.20837953108484e-22
"149","Dpysl2","genotypeP2KO",1.22369828407337e-103,-0.105670932651947,0.00478276455453905,8.71890476717754e-108
"150","Klhl1","genotypeP2KO",5.45021804047031e-16,-0.670176352762858,0.0729398547601416,4.10934030043754e-20
"151","Slc39a14","genotypeP2KO",3.57505123424475e-121,-0.785072826186087,0.032900902661466,2.54325335010653e-125
"152","Bmp1","genotypeP2KO",6.25003792214771e-16,-0.268361259725564,0.0292547424785602,4.71451906324788e-20
"153","Dmtn","genotypeP2KO",8.12743213566396e-63,-0.586933299528325,0.0339133809791698,5.83657603997412e-67
"154","Xpo7","genotypeP2KO",0,-0.84217138616766,0.0104019973140727,0
"155","Dok2","genotypeP2KO",5.46963060244011e-33,-1.15404764498554,0.0905966381591918,3.99797573455165e-37
"156","Gfra2","genotypeP2KO",3.06511489020853e-11,-0.511309869276619,0.064535770388348,2.35578732626895e-15
"157","Rb1","genotypeP2KO",1.30120925534648e-24,0.16296916090007,0.0146438334520792,9.61934837988085e-29
"158","Itm2b","genotypeP2KO",9.73347099220614e-65,0.179575804523591,0.0102258262753607,6.98390686102184e-69
"159","Sucla2","genotypeP2KO",3.11519573491028e-98,-0.474033813462931,0.0220271276419796,2.22133181325605e-102
"160","Spry2","genotypeP2KO",1.01694437092159e-27,-0.59470303329307,0.0506077811741957,7.47863193794372e-32
"161","Obi1","genotypeP2KO",4.80296605978875e-16,-0.21823027264753,0.0237162955448599,3.62050811080111e-20
"162","Dct","genotypeP2KO",1.47639364327188e-16,0.581673037866624,0.0623582747202629,1.11115650129591e-20
"163","Tgds","genotypeP2KO",2.91020032380807e-36,0.943957709858297,0.0708925412120991,2.12113726225078e-40
"164","Oxr1","genotypeP2KO",3.50932447682579e-56,-0.324128692150991,0.0197646054670729,2.52760333969014e-60
"165","Fam135b","genotypeP2KO",7.10855409417622e-70,-0.510326187267349,0.0280042438543572,5.09610301396245e-74
"166","Khdrbs3","genotypeP2KO",5.32911019457238e-71,-0.199135133062526,0.0108431368671315,3.8193293159696e-75
"167","Asap1","genotypeP2KO",4.80357107979193e-35,-0.184099605639281,0.0140494573810974,3.5034432789672e-39
"168","Wnt7b","genotypeP2KO",1.81092736896951e-17,0.171426272478901,0.0179533635371121,1.35904492980826e-21
"169","Shisa9","genotypeP2KO",7.60045802696627e-39,-0.333192270937518,0.0242255837819049,5.53042132501366e-43
"170","Bcl6","genotypeP2KO",4.27118411258416e-14,-0.209480391041485,0.0240641005094005,3.24311625860604e-18
"171","Alcam","genotypeP2KO",4.85313303442194e-185,0.3859799812266,0.0131144109883315,3.4390115039838e-189
"172","Nectin3","genotypeP2KO",2.50852671932679e-18,-0.169861769001776,0.0174186647398218,1.87707776064561e-22
"173","Cd200","genotypeP2KO",3.09098729806317e-58,-0.376347584621838,0.0225551293980121,2.2246921678877e-62
"174","Dlg1","genotypeP2KO",1.24769050822751e-132,0.216168325755745,0.0086639057332999,8.86836668013012e-137
"175","Robo1","genotypeP2KO",4.07955824173646e-108,-0.254733734871855,0.0112922093255055,2.90525440944058e-112
"176","Slc15a2","genotypeP2KO",1.53863660444536e-32,0.31117269922536,0.0245848511491674,1.12555713565864e-36
"177","Tmem50b","genotypeP2KO",2.638221251602e-19,0.30938523077319,0.0310058988391293,1.96999794773148e-23
"178","Smarcd1","genotypeP2KO",5.45878680915099e-74,0.248176861481528,0.0132452745179769,3.90974560174115e-78
"179","Noct","genotypeP2KO",1.24731804722391e-17,-0.413147181995717,0.0430941440215608,9.35582093627292e-22
"180","Hbb-bs","genotypeP2KO",2.31800543967918e-85,-0.332788705722591,0.0165649515396373,1.65619136873334e-89
"181","Dlx2","genotypeP2KO",2.48555404895918e-39,-0.964677027919252,0.0697291539408165,1.80714995561959e-43
"182","Map2","genotypeP2KO",3.23078950091687e-70,0.101827207057563,0.00557453690488998,2.31581212882006e-74
"183","Hsp90ab1","genotypeP2KO",2.66788085770133e-18,0.0573325033862059,0.00588300794000303,1.99646850086158e-22
"184","Cpne5","genotypeP2KO",1.0249096546189e-11,-0.548897035362085,0.0681151915093058,7.8579288094679e-16
"185","Arhgap28","genotypeP2KO",9.91183635357251e-54,-0.633103986061391,0.0394420055456746,7.14727167116564e-58
"186","Atp6v0c","genotypeP2KO",4.449861146213e-32,-0.120621157393738,0.0095935298959592,3.25734656775712e-36
"187","Arhgdig","genotypeP2KO",1.89612646941317e-14,-0.538841208662534,0.0612528556481795,1.43765749443716e-18
"188","Rps10","genotypeP2KO",1.34589644444622e-13,-0.11478951077729,0.0133886530179707,1.02349539501614e-17
"189","Tmem178","genotypeP2KO",3.93025864979649e-128,0.29365180900325,0.0119717927298894,2.79455250980979e-132
"190","Syt4","genotypeP2KO",8.829791222022e-35,-0.26809125446972,0.0205319651422599,6.44228164455129e-39
"191","Cdh2","genotypeP2KO",2.79582588018138e-20,-0.0552482000245927,0.0054169173970293,2.08270700251891e-24
"192","Zfp521","genotypeP2KO",2.28913832483703e-204,0.478871064553562,0.0154850781022861,1.62131760382253e-208
"193","Ndfip1","genotypeP2KO",2.1366227210112e-15,-0.0793746344298069,0.00878087462802344,1.61449502872238e-19
"194","Ppp2r2b","genotypeP2KO",3.32904520383629e-240,0.199180998220148,0.00594169700381978,2.35601217539723e-244
"195","Dpysl3","genotypeP2KO",2.06033809895167e-12,-0.0610375049266539,0.00739589499072851,1.57373823629061e-16
"196","Sncaip","genotypeP2KO",4.17596926436307e-29,-0.141784401359628,0.0117969754606029,3.06493157017473e-33
"197","Setbp1","genotypeP2KO",2.88547318862967e-130,0.129665494770621,0.00524332273468059,2.05138147919072e-134
"198","Fbn2","genotypeP2KO",1.6965150604011e-17,-0.13693448643599,0.0143308780132984,1.27299096600968e-21
"199","Rps14","genotypeP2KO",1.72112042957715e-36,0.0655115607450846,0.00490553448562447,1.25418671542458e-40
"200","Apba1","genotypeP2KO",4.39750737228386e-39,-0.148986574278984,0.0108012997566537,3.1986524383793e-43
"201","Smarca2","genotypeP2KO",7.3347322003635e-29,-0.164197051486108,0.0137151586740297,5.38526593271916e-33
"202","Rnaseh2c","genotypeP2KO",1.67211720440493e-14,0.211668228208028,0.0240227461896421,1.26733151766328e-18
"203","Hells","genotypeP2KO",3.13341798157622e-21,0.305366490405881,0.0293334782134078,2.32933242757673e-25
"204","Alyref","genotypeP2KO",3.58187845484832e-12,0.179388261176807,0.021913142142928,2.73969592691473e-16
"205","Ints4","genotypeP2KO",4.44769537589588e-11,0.168893872430477,0.0214432585567438,3.42183057077695e-15
"206","Zfhx4","genotypeP2KO",4.76250960394641e-20,-0.22986861900166,0.0226534223544332,3.54987299041921e-24
"207","Caly","genotypeP2KO",1.86329922426445e-19,-0.291231581938696,0.029085874536691,1.39072938070193e-23
"208","Fgf14","genotypeP2KO",4.85964114671742e-170,-0.216240576463187,0.00766263271692523,3.44655400476413e-174
"209","St8sia2","genotypeP2KO",3.72834164149058e-14,-0.116098209939369,0.0133131947849464,2.83050534580214e-18
"210","Pard3","genotypeP2KO",2.00883400300103e-35,0.162758244428443,0.0123583903708428,1.46469850747432e-39
"211","Prkar1b","genotypeP2KO",5.18609214182674e-80,-0.42380354932801,0.0217725770530361,3.70858991835436e-84
"212","Gria4","genotypeP2KO",1.03287185772636e-80,-0.296230204903091,0.015153993117129,7.38504116778467e-85
"213","Adhfe1","genotypeP2KO",5.79670103053558e-19,-1.26213756593754,0.127492961995615,4.33139134015959e-23
"214","Stau2","genotypeP2KO",1.5008707048152e-33,0.0998790690966314,0.00777927521784232,1.09616615893602e-37
"215","Terf1","genotypeP2KO",1.4688891491225e-13,-0.203515160023017,0.0237653040339024,1.11719588463835e-17
"216","Nrp2","genotypeP2KO",2.28099009997084e-26,-0.227887299334185,0.0198426298642401,1.68078262469298e-30
"217","Lancl1","genotypeP2KO",5.99388841157668e-29,-0.22814670907169,0.0190301085580191,4.40015299631235e-33
"218","Aff3","genotypeP2KO",2.31077198958539e-13,0.0543203101640139,0.00638236535726044,1.75924780326257e-17
"219","Epha4","genotypeP2KO",4.47748210774571e-77,0.2027257347251,0.0106064235406929,3.20392279624022e-81
"220","Rgs7","genotypeP2KO",3.54812670019725e-107,-0.396799290130475,0.0176655710500619,2.52715576937126e-111
"221","Vangl2","genotypeP2KO",8.21075834722781e-33,0.180598728533148,0.0142131451270631,6.00421085720498e-37
"222","Atp1b1","genotypeP2KO",6.12978478604576e-16,-0.425869050467054,0.0464143794643147,4.6231124413951e-20
"223","Kifap3","genotypeP2KO",3.86382734878933e-13,-0.0929818970064437,0.0110024180123268,2.94386845622044e-17
"224","Ralgps2","genotypeP2KO",9.67394343095225e-25,0.119422224981075,0.0107053700956067,7.14735384628907e-29
"225","Esrrg","genotypeP2KO",2.54338833251545e-28,-0.313964146930127,0.0264545156598339,1.86848981230932e-32
"226","Dtl","genotypeP2KO",5.3525843015323e-17,0.373217599893723,0.0395558627238602,4.02147580881465e-21
"227","Plxna2","genotypeP2KO",3.63813041646069e-35,0.0941637150170264,0.00717448268370171,2.6532456362753e-39
"228","Mllt10","genotypeP2KO",7.76082189560368e-60,0.119917210901433,0.00709349338645696,5.58212033057878e-64
"229","Nebl","genotypeP2KO",1.52111527174723e-48,0.501739617125998,0.0328156084498007,1.09915114657651e-52
"230","Plxdc2","genotypeP2KO",4.44341288553307e-14,-0.311686007025119,0.0358235020324951,3.37414601376951e-18
"231","Gad2","genotypeP2KO",7.67695901358377e-55,-0.829060668074714,0.0511445733569091,5.53294343321353e-59
"232","Med27","genotypeP2KO",1.72666186119472e-11,0.131862321683463,0.0164947906645422,1.32494004081854e-15
"233","Strbp","genotypeP2KO",7.41683903665888e-22,-0.0571720405574882,0.00542079095481851,5.50659962629659e-26
"234","Grin1","genotypeP2KO",2.91356424835274e-17,-0.296306198625778,0.0311936844163982,2.18736054681137e-21
"235","Scn2a","genotypeP2KO",6.99555093480336e-137,-0.501647556438916,0.0197945040717756,4.97125563871757e-141
"236","Itga6","genotypeP2KO",1.213388673512e-21,0.271018021979785,0.0258104411692343,9.01276590293397e-26
"237","Rapgef4","genotypeP2KO",8.55533747248867e-14,-0.199404901661986,0.0231173920627709,6.50299291007044e-18
"238","Ivd","genotypeP2KO",1.24302508096703e-11,0.17046915628262,0.0212167200493081,9.53459446933366e-16
"239","Fsip1","genotypeP2KO",2.76987851726347e-20,0.423066956312938,0.0414767059023855,2.0632242214253e-24
"240","Slc20a1","genotypeP2KO",5.34289995616527e-12,0.20683729055299,0.0254166177622909,4.09072808832805e-16
"241","Cst3","genotypeP2KO",3.96593669975991e-25,-0.153647328644478,0.0136762695027278,2.92818716757229e-29
"242","Stmn2","genotypeP2KO",6.414827380583e-109,-0.180872851486525,0.00798884136065964,4.56766404199872e-113
"243","Fabp5","genotypeP2KO",5.1383971491989e-42,0.12360385227862,0.00865952806982622,3.72617632284184e-46
"244","Dok5","genotypeP2KO",2.09871385020168e-37,-0.232859986514005,0.0172349992147393,1.52844938475106e-41
